Id,title,score
as1800,love simple,3.595284872298625
as1801,love of thousand years,3.535639412997904
as1802,love liza,3.6076759061833688
as1803,love everlasting,3.525369978858351
as1804,love and redemption,3.5483193277310923
as1805,love and marriage,3.5073068893528183
as1806,love and lies,3.554702495201536
as1807,love and hostages,3.5754310344827585
as1808,love aaj kal porshu,3.4869565217391303
as1809,louisiana story,3.5562770562770565
as1810,lots & lots of fire trucks,3.583507306889353
as1811,lost in oz,3.45704845814978
as1812,lost holiday,3.5523012552301254
as1813,lost child,3.490322580645161
as1814,los sonámbulos,3.539877300613497
as1815,lorena,3.469933184855234
as1816,lore,3.480972515856237
as1817,lords of salem,3.479674796747968
as1818,looped,3.480492813141684
as1819,look,3.544
as1820,loni love: america's sister,3.4507186858316223
as1821,lone star state of mind,3.472972972972973
as1822,london hospital,3.555441478439425
as1823,lolirock,3.470212765957447
as1824,lola & virginia (volume 4),3.5072614107883817
as1825,lola & virginia (volume 2),3.567991631799164
as1826,lol: last one laughing,3.575247524752476
as1827,lol: australia,3.522633744855967
as1828,lol surprise! winter disco,3.553376906318083
as1829,loco love,3.4714867617107945
as1830,local boy,3.524461839530333
as1831,llamageddon,3.621399176954733
as1832,liz stewart: i'm crowning,3.528541226215645
as1833,living well with dementia,3.55175983436853
as1834,living and dying,3.5609504132231407
as1835,live from lincoln center: rodgers and hammerstein's carousel,3.527956989247312
as1836,little women: ny,3.4956989247311827
as1837,little women: la,3.479125248508946
as1838,little women: dallas,3.5106382978723403
as1839,little sweetheart,3.600790513833992
as1840,little men (1935),3.526639344262295
as1841,little men,3.417525773195876
as1842,little dorrit,3.5725806451612905
as1843,little coincidences,3.5581632653061224
as1844,little big man,3.56030701754386
as1845,little big awesome,3.565591397849462
as1846,little baby bus and friends,3.465587044534413
as1847,little baby bum presents: boo boo song and more nursery rhymes!,3.5040733197556007
as1848,little baby bum adventure,3.5762886597938146
as1849,little baby bum - humpty dumpty and lots more kids songs,3.550588235294118
as1850,little baby bum - christmas holiday songs for kids,3.547169811320755
as1851,"lisa loeb, nursery rhyme parade!",3.497787610619469
as1852,linsanity,3.53515625
as1853,line of duty,3.5
as1854,lincoln@gettysburg,3.4927685950413223
as1855,like blood,3.497029702970297
as1856,lights out!,3.562626262626263
as1857,lights of the clione,3.4989858012170387
as1858,lighthouse island,3.530368763557484
as1859,light of my life,3.5100401606425704
as1860,life with murder,3.65599173553719
as1861,life with father - 1947 color (digitally remastered version),3.510438413361169
as1862,life with elizabeth,3.5285714285714285
as1863,life on fire: wildlife on the volcano's edge,3.5161290322580645
as1864,life of muhammad,3.4805725971370145
as1865,life lessons from little baby bum,3.4957894736842103
as1866,life in pieces,3.564229249011858
as1867,life in color,3.5636743215031315
as1868,life in a year (4k uhd),3.489130434782609
as1869,life in a tide pool,3.497782705099778
as1870,lies & alibis,3.641489361702128
as1871,licks,3.5120724346076457
as1872,liberty city the movie,3.548780487804878
as1873,lewis black: black to the future,3.550200803212852
as1874,let's sing again,3.544378698224852
as1875,let's learn chinese,3.517543859649123
as1876,let's go collegiate,3.462555066079295
as1877,les savy fav,3.503260869565217
as1878,leo the wildlife ranger,3.4832285115303985
as1879,leo the last,3.5264227642276422
as1880,lego city adventures,3.6074380165289255
as1881,legendary cities,3.511928429423459
as1882,legendary,3.5129310344827585
as1883,legend of the superstition mountains,3.554655870445344
as1884,legend of fuyao,3.5726141078838176
as1885,legend of bruce lee,3.533742331288344
as1886,legend,3.546783625730994
as1887,leeches,3.5041407867494825
as1888,led zeppelin - physical graffiti: a classic album under review,3.518633540372671
as1889,"learn, sing & dance with toddler fun learning",3.5350515463917525
as1890,learn with ted the train,3.581
as1891,learn with gecko,3.5161987041036715
as1892,learn with blippi - educational videos for kids,3.5301075268817206
as1893,learn numbers with max the glow train and bill the monster truck,3.4691489361702126
as1894,learn colors with finger family and more,3.562626262626263
as1895,learn colors and race cars with max the glow train and his friends (colors and toys),3.445945945945946
as1896,"learn colors & play with paint with max the glow train, jake the fire truck and friends",3.548192771084337
as1897,le mans: racing is everything,3.579381443298969
as1898,law,3.432926829268293
as1899,late bloomers,3.557377049180328
as1900,last rampage,3.627136752136752
as1901,lano & woodley: fly,3.533132530120482
as1902,landline,3.544660194174757
as1903,land of the lustrous,3.5372233400402413
as1904,lake effects,3.6094736842105264
as1905,ladybugs,3.6231422505307855
as1906,ladyboys: inside thailand's third gender,3.524468085106383
as1907,lady valor: the kristin beck story,3.467583497053045
as1908,lady in the death house,3.5878378378378377
as1909,lady behave!,3.533132530120482
as1910,ladies in lavender,3.564549180327869
as1911,labyrinth,3.5375494071146245
as1912,laal kaptaan,3.618997912317328
as1913,laakhon mein ek (telugu),3.5691489361702127
as1914,laakhon mein ek (tamil),3.592750533049041
as1915,laakhon mein ek,3.558300395256917
as1916,la usurpadora,3.6020179372197307
as1917,l.a. burning: the riots 25 years later,3.4661572052401746
as1918,kung fu punch of death,3.551080550098232
as1919,kung fu panda: the paws of destiny,3.495049504950495
as1920,kung food,3.503205128205128
as1921,kshay,3.5942307692307693
as1922,kroos (4k uhd),3.4726315789473685
as1923,kroos,3.6216216216216215
as1924,kristal clear,3.566390041493776
as1925,kratts' creatures,3.5673469387755103
as1926,kokkoku,3.4642058165548097
as1927,know fear,3.5123203285420943
as1928,knockout,3.554585152838428
as1929,knock off,3.542743538767396
as1930,knock knock ghost,3.4785407725321886
as1931,knights of badassdom,3.602564102564102
as1932,kingdom of conquerors,3.51980198019802
as1933,king gary,3.496535796766744
as1934,king arthur's lost kingdom,3.5733333333333333
as1935,kindness matters,3.50206611570248
as1936,kimchi chronicles,3.4711155378486054
as1937,kilroy,3.422246220302376
as1938,killing oswald,3.520628683693517
as1939,killing bites,3.53760162601626
as1940,killer mysteries,3.5708333333333333
as1941,killer iq: lion vs. hyena,3.5483558994197293
as1942,kill order,3.526946107784432
as1943,kiiyii - london bridge is falling down & more classic nursery rhymes,3.498995983935743
as1944,kiiyii - learn abcs 123s & more nursery rhymes for kids,3.5543933054393304
as1945,kiiyii - humpty dumpty & more classic kids songs,3.5269151138716355
as1946,kids puppet show,3.503006012024048
as1947,kids behind bars: life or parole,3.503992015968064
as1948,kidnapping,3.515414258188825
as1949,kickboxer 3: the art of war,3.5963983050847457
as1950,khuda kasam,3.5387096774193547
as1951,"kevin smith: silent, but deadly (extended edition)",3.4594861660079053
as1952,"kevin nealon: whelmed, but not overly",3.6138297872340415
as1953,kevin james doyle: the 30 year old virgin,3.5733333333333333
as1954,kevin hart presents: plastic cup boyz,3.618627450980392
as1955,kevin hart presents: keith robinson - back of the bus funny,3.531615925058548
as1956,kesari,3.4448051948051948
as1957,kentucky fried movie,3.4495798319327733
as1958,kenichi: the mightiest disciple (english dub),3.5205761316872426
as1959,kemurikusa.,3.493150684931507
as1960,kathleen madigan: madigan again,3.5929203539823007
as1961,katherine,3.5588822355289422
as1962,katha sangama,3.699604743083004
as1963,kashmir the story,3.478439425051335
as1964,karma,3.4488977955911824
as1965,karakuri circus,3.5118025751072963
as1966,kapatadhaari (4k uhd),3.464430894308943
as1967,kapatadhaari,3.4521988527724665
as1968,kanye west: a higher power,3.487234042553192
as1969,kanji ishiwara: the man who triggered the war,3.551362683438155
as1970,kandam,3.5378619153674835
as1971,kalank,3.512684989429176
as1972,kaka ji - son of royal sardar,3.617886178861789
as1973,kaijudo: rise of the duel masters,3.5541338582677167
as1974,kadaikutty singam,3.557359307359308
as1975,kabukibu!,3.5700836820083683
as1976,kabaneri of the iron fortress (original japanese version) (english subtitled),3.5309734513274336
as1977,kabadadaari (4k uhd),3.5373280943025542
as1978,kabadadaari,3.615550755939525
as1979,kaappaan,3.5291479820627805
as1980,kaala (telugu),3.520127118644068
as1981,kaala (tamil),3.537735849056604
as1982,kaala (malayalam),3.5081466395112018
as1983,kaafi filmy,3.431670281995661
as1984,k.g.f: chapter 1 (telugu),3.548958333333333
as1985,k.g.f: chapter 1 (tamil),3.521231422505308
as1986,k.g.f: chapter 1 (malayalam),3.532608695652174
as1987,k.g.f: chapter 1 (kannada),3.56301652892562
as1988,just friends,3.507532956685499
as1989,just charlie,3.5077777777777777
as1990,just add magic: mystery city,3.577188940092166
as1991,just add magic,3.625
as1992,jury of our peers,3.5096359743040684
as1993,jurassic dinosaur adventures by t-rex ranch,3.564777327935223
as1994,jungle waterfalls for kids,3.5313807531380754
as1995,jungle queen: 2k restored special edition,3.5068359375
as1996,julian fellowes presents doctor thorne,3.5543259557344062
as1997,judith lucy: judith lucy vs men,3.5043572984749454
as1998,judge priest,3.6277292576419216
as1999,joyride,3.5150300601202407
as2000,journey through the stars,3.526315789473684
as2001,josie & jack,3.512922465208748
as2002,joshy,3.63469387755102
as2003,josh blue: delete,3.5162271805273835
as2004,joseph israel,3.5757894736842104
as2005,joni,3.583333333333333
as2006,jonas kaufmann - a global star in private,3.4782608695652173
as2007,jon reep: ginger beard man,3.478723404255319
as2008,johnny houser vs,3.5852631578947367
as2009,johnny guitar,3.546943231441048
as2010,johnny frank garrett's last word,3.5030425963488843
as2011,john leguizamo: tales from a ghetto klown,3.5615079365079363
as2012,john l. waller: striving for equality,3.602970297029703
as2013,john heffron: middle class funny,3.451965065502184
as2014,john brown's body,3.550880626223092
as2015,joey - the man who conquered the tt,3.5463917525773194
as2016,joel mchale: live from pyongyang,3.547727272727273
as2017,joanna lumley: jewel in the nile,3.566945606694561
as2018,joan of arc,3.5205949656750573
as2019,jingle burgers - a parry gripp christmas album,3.581223628691983
as2020,jimmy o. yang: good deal,3.480612244897959
as2021,jimmy dore: sentenced to live,3.509316770186336
as2022,jim norton: please be offended,3.5445652173913045
as2023,jim henson's the storyteller: greek myths,3.565082644628099
as2024,jim henson's the storyteller,3.499056603773585
as2025,jim henson's jack and the beanstalk: the real story,3.564315352697096
as2026,jim gaffigan: the pale tourist,3.509259259259259
as2027,jim gaffigan: quality time,3.575854700854701
as2028,jim gaffigan: noble ape,3.4716157205240177
as2029,jim breuer: let's clear the air,3.5179282868525896
as2030,jill-michele meleán: white / latina,3.599403578528827
as2031,jill cunniff,3.4816326530612245
as2032,jesus: his life,3.5355603448275863
as2033,jestination unknown,3.503171247357294
as2034,jessica,3.54978813559322
as2035,"jermaine fowler: give 'em hell, kid",3.538116591928252
as2036,jeremiah,3.5107142857142857
as2037,"jenny mccarthy's dirty, sexy, funny",3.502202643171806
as2038,jennifer aniston: more than friends,3.5337552742616034
as2039,jelly jam,3.5302083333333334
as2040,jeffrey,3.566143497757848
as2041,jeff garcia: the ten dollar ticket,3.5756972111553784
as2042,jeff garcia: low budget madness,3.4677777777777776
as2043,jeff garcia: livin' the dream,3.571428571428572
as2044,jeff dunham: minding the monsters,3.470652173913044
as2045,jeff dunham: controlled chaos,3.572649572649573
as2046,jeff dunham: all over the map,3.5490405117270787
as2047,jeff dunham: achmed saves america,3.546875
as2048,jean claude van johnson,3.523454157782516
as2049,jayhawkers,3.5780911062906724
as2050,jayde adams: serious black jumper,3.561310782241015
as2051,jay pharoah: can i be me?,3.5516129032258066
as2052,jay mohr: american treasure,3.3969957081545066
as2053,jaws of justice,3.45945945945946
as2054,jawaan,3.513015184381779
as2055,jasper redd: jazz talk,3.5351239669421486
as2056,jasper mall,3.5838574423480085
as2057,janeane garofalo: if i may,3.543388429752066
as2058,james mcneill whistler and the case for beauty,3.4698544698544698
as2059,james may's cars of the people,3.4682692307692307
as2060,james may: our man in japan,3.582441113490364
as2061,james may: oh cook,3.4948347107438016
as2062,james martins united cakes of america,3.55641592920354
as2063,james martin: home comforts,3.526150627615063
as2064,jalebi - the taste of everlasting love,3.537473233404711
as2065,jake shimabukuro: life on four strings,3.5641821946169774
as2066,jackpot (telugu),3.585062240663901
as2067,jackpot (tamil),3.595808383233533
as2068,jackie & ryan,3.596311475409836
as2069,jack white: kneeling at the anthem d.c.,3.558315334773218
as2070,jack logan,3.4903846153846154
as2071,jack goes home,3.616465863453816
as2072,jack and jill vs. the world,3.474489795918368
as2073,jack and jill & more classic nursery rhymes for kids - kiiyii,3.461377870563674
as2074,izzie's way home,3.555776892430279
as2075,itzhak,3.652027027027027
as2076,ittymaani: made in china,3.504474272930649
as2077,italy's mystery mountains,3.515873015873016
as2078,it's a beautiful world,3.5328054298642533
as2079,it all begins with a song,3.4615384615384617
as2080,ishqeria,3.4560185185185186
as2081,ishq,3.4568421052631577
as2082,ishaqzaade,3.630929791271347
as2083,is mindfulness right for you?,3.4735169491525424
as2084,iron sky,3.525287356321839
as2085,iron cowboy the story of the 50-50-50,3.502952755905512
as2086,iroduku : the world in colors,3.6009615384615383
as2087,ip man,3.593679458239277
as2088,inxs: never tear us apart,3.5274509803921568
as2089,invisible tokyo (english subtitled),3.608651911468813
as2090,invisible life,3.5034246575342465
as2091,invincible,3.575883575883576
as2092,inventions that shook the world,3.469262295081968
as2093,invasion of the body snatchers,3.54517453798768
as2094,intersexion: finding a place in a two-gender world,3.633484162895928
as2095,interpreters,3.59958071278826
as2096,instant death,3.5125786163522013
as2097,inspector manara (english subtitled),3.535645472061657
as2098,inside the law,3.500970873786408
as2099,inside men,3.517634854771784
as2100,inside llewyn davis,3.587737843551797
as2101,inside jokes,3.5031380753138075
as2102,inside italy's covid war,3.568230277185501
as2103,inside edge,3.465028355387524
as2104,inside borussia dortmund,3.554655870445344
as2105,insectibles,3.4515086206896552
as2106,insane,3.5704387990762125
as2107,injustice,3.518664047151277
as2108,informer,3.502049180327869
as2109,infinity chamber,3.487209302325581
as2110,infidelity,3.528361344537815
as2111,indian title,3.4719101123595504
as2112,indian comedy tour,3.549382716049383
as2113,inconceivable,3.59830866807611
as2114,incident at oglala: the leonard peltier story,3.502083333333333
as2115,in the name of ben-hur,3.589171974522293
as2116,in the money (1933),3.472885032537961
as2117,in search of mozart,3.539337474120083
as2118,in search of fellini,3.5600436681222707
as2119,in search of aliens,3.5307377049180326
as2120,in my dreams,3.5229083665338647
as2121,in enemy hands,3.4532908704883227
as2122,in dreams,3.5198412698412698
as2123,in and classic - curation testing,3.583690987124464
as2124,in a lonely place,3.545081967213114
as2125,imaginary friend,3.521834061135371
as2126,iliza shlesinger: war paint,3.59493670886076
as2127,iliza shlesinger: over & over,3.5635838150289016
as2128,ilana glazer: the planet is burning,3.557919621749409
as2129,idiot tv,3.537444933920705
as2130,iddari lokam okate,3.5235756385068764
as2131,icy demons,3.560483870967742
as2132,iceolation,3.550619834710744
as2133,ice spiders,3.5031380753138075
as2134,ice princess lily,3.55448717948718
as2135,ice guardians,3.530571992110453
as2136,ice blues: a donald strachey mystery,3.506237006237006
as2137,ice,3.5776209677419355
as2138,ian harvie: may the best man win,3.5239520958083834
as2139,ian bagg: conversations,3.687772925764192
as2140,i've got a secret,3.529233870967742
as2141,i'd give my life,3.530590717299578
as2142,"i, caesar: the rise and fall of the roman empire",3.5731462925851702
as2143,i was possessed,3.565352697095436
as2144,i was not ready da,3.552410901467505
as2145,i survived . . .,3.4319587628865977
as2146,i shouldn't be alive,3.515217391304348
as2147,i need you to kill,3.546236559139785
as2148,i love toy trains - ticket to ride,3.5213483146067417
as2149,i love toy trains - all aboard,3.5
as2150,i love dick,3.526315789473684
as2151,i had a bloody good time at house harker,3.4989816700611
as2152,i cover the waterfront,3.519791666666667
as2153,i capture the castle,3.446695095948827
as2154,i can't believe i'm telling you this,3.4659574468085106
as2155,i bury the living,3.472457627118644
as2156,i am the flash,3.609090909090909
as2157,i am road comic,3.49465811965812
as2158,hyperdrive,3.5682819383259914
as2159,hyena road,3.5205761316872426
as2160,hustle,3.5658995815899583
as2161,hurricane at pilgrim hill,3.453563714902808
as2162,hunting isis,3.4166666666666665
as2163,hunting hitler,3.5120087336244543
as2164,hunters,3.510706638115632
as2165,hunted,3.577777777777778
as2166,hunderby,3.5376569037656904
as2167,hunan: the other world of avatar,3.4681908548707754
as2168,humans,3.642857142857143
as2169,human flow,3.517374517374517
as2170,hud,3.526476578411405
as2171,howie mandel presents: howie mandel at the howie mandel comedy club,3.6010752688172043
as2172,howards end,3.5970772442588728
as2173,how we got gay,3.472340425531915
as2174,how not to die,3.5232558139534884
as2175,how i met your mother,3.536480686695279
as2176,how china got rich,3.5487551867219915
as2177,how 2,3.449561403508772
as2178,house on haunted hill (in color),3.4593253968253967
as2179,house of sand and fog,3.4721669980119283
as2180,house,3.5324825986078885
as2181,hotel coolgardie,3.544534412955465
as2182,hot mess millionaire,3.548979591836735
as2183,hot guys with guns,3.5991902834008096
as2184,hot buttered rum,3.663793103448276
as2185,hostile border,3.581611570247934
as2186,horse tribe,3.5284552845528454
as2187,horrid henry,3.513684210526316
as2188,horrible science,3.566666666666667
as2189,hope ranch,3.602127659574468
as2190,hope lost,3.6014957264957266
as2191,hooplakidz nursery rhyme time - part 2,3.508964143426295
as2192,honeymoon limited,3.5662768031189085
as2193,honest thief,3.4948979591836733
as2194,honest men,3.53420523138833
as2195,homemade,3.5165289256198347
as2196,homecoming,3.536489151873768
as2197,home sweet home,3.5580912863070537
as2198,home for the holidays,3.5
as2199,home fires,3.584233261339093
as2200,home and away,3.5649202733485192
as2201,home,3.535070140280561
as2202,holy hail,3.5031645569620253
as2203,holly's holiday,3.520833333333333
as2204,hold the dream,3.503118503118503
as2205,hoarders,3.530172413793104
as2206,hitorijime my hero,3.6770601336302895
as2207,hitler's bodyguard,3.5577651515151514
as2208,historic hotels of america,3.580818965517241
as2209,hirokin: the last samurai,3.5823412698412698
as2210,hippi,3.527964205816555
as2211,highlander: the source,3.5399159663865545
as2212,highlander 2,3.58921568627451
as2213,high: the true tale of american marijuana,3.5009784735812133
as2214,high voltage,3.569620253164557
as2215,high strung,3.5313807531380754
as2216,hiding out,3.567940552016985
as2217,hidden poland,3.5484848484848484
as2218,hi de ho,3.587128712871287
as2219,heterosexual jill,3.4644396551724137
as2220,hesburgh,3.5073529411764706
as2221,heroes of the alamo,3.5898520084566594
as2222,hero,3.471014492753623
as2223,here's lucy,3.514348785871965
as2224,here's flash casey,3.55427974947808
as2225,here we go round the mulberry bush,3.430817610062893
as2226,her final fury: the betty broderick story part ii,3.5213178294573644
as2227,"henry rollins: keep talking, pal",3.467836257309941
as2228,hennessy,3.5132211538461537
as2229,hello guru prema kosame,3.5780590717299576
as2230,hellbound: hellraiser 2,3.5221518987341773
as2231,held for ransom,3.541577825159915
as2232,heidi,3.469665271966527
as2233,hector and the search for happiness,3.59375
as2234,heavenly sword and dragon slaying sabre,3.47011952191235
as2235,heathens and thieves,3.5216535433070866
as2236,hearts in bondage,3.467672413793104
as2237,heartbeats,3.525150905432596
as2238,heart of the world: colorado's national parks,3.4278242677824267
as2239,health,3.5117773019271947
as2240,heal,3.465884861407249
as2241,hawking,3.497757847533632
as2242,haunted state,3.5232558139534884
as2243,haunted history,3.619914346895075
as2244,haunted encounters: face to face,3.4966666666666666
as2245,hate story 4,3.492015968063872
as2246,hatchet iii: rated r version,3.4726166328600407
as2247,hatchet ii: rated r version,3.530368763557484
as2248,harry & meghan: a very modern romance,3.516268980477224
as2249,harold and maude,3.457317073170732
as2250,harmony with a r rahman,3.5762711864406778
as2251,harlem shakes,3.512621359223301
as2252,harem,3.529787234042553
as2253,hard luck,3.59918200408998
as2254,hard eight,3.502008032128514
as2255,hard candy,3.5280269058295963
as2256,happythankyoumoreplease,3.49802371541502
as2257,happy sugar life,3.567245119305857
as2258,happy hour,3.622559652928417
as2259,happy 40th,3.5428571428571427
as2260,hans christian andersen,3.5760649087221097
as2261,hanover street,3.560509554140128
as2262,hannie caulder,3.5182555780933065
as2263,hanna's gold,3.484682713347921
as2264,hanna,3.507322175732217
as2265,hangar 1: the ufo files,3.5164271047227924
as2266,hang loose,3.573093220338983
as2267,hand of god,3.525287356321839
as2268,hamish macbeth,3.5
as2269,halston,3.438796680497925
as2270,half & half,3.611216730038023
as2271,hairy ape,3.4930394431554523
as2272,h2o: just add water,3.450854700854701
as2273,guns don't argue,3.428719008264463
as2274,gumnaami - hindi,3.530172413793104
as2275,gulliver's travels (edited),3.4989583333333334
as2276,gulabo sitabo (4k uhd),3.575975359342916
as2277,guitar for sleep and relaxation 45 minutes,3.5783505154639177
as2278,guilt,3.553501945525292
as2279,guess how much i love you,3.4485148514851485
as2280,gubbi mele brahmastra,3.4461538461538463
as2281,guardians of the power masks,3.565217391304348
as2282,gt serie 1,3.5519607843137253
as2283,growing up gotti,3.557170542635659
as2284,ground force revisited,3.5201698513800426
as2285,ground force,3.436734693877551
as2286,grinders,3.4680616740088106
as2287,grimoire of zero,3.535483870967742
as2288,grimm,3.5711206896551726
as2289,griefwalker,3.5323974082073435
as2290,greg fitzsimmons: life on stage,3.488888888888889
as2291,greenfingers,3.513667425968109
as2292,green is gold,3.563894523326572
as2293,greatest show on earth,3.559873949579832
as2294,great rupert,3.5010729613733904
as2295,great plains: america's lingering wild,3.5437636761487963
as2296,great interior design challenge,3.448237885462555
as2297,great british menu,3.5205183585313176
as2298,grantchester,3.521966527196653
as2299,grand tours of scotland's lochs,3.5659229208924947
as2300,grand prix driver,3.527253668763102
as2301,grand blue dreaming,3.516260162601626
as2302,gracepoint,3.560126582278481
as2303,grace of god,3.5519911504424777
as2304,goyenda junior,3.620656370656371
as2305,gown and out in beverly hills,3.550935550935551
as2306,gortimer gibbon's life on normal street,3.422319474835886
as2307,gorgeous aerial views,3.481132075471698
as2308,gook,3.5755693581780537
as2309,googoo: learn colors and vehicles with funny baby,3.558648111332008
as2310,goodbye world,3.4908722109533468
as2311,goodachari,3.545009784735812
as2312,good omens,3.543524416135881
as2313,good intentions,3.495771670190275
as2314,good girls revolt,3.502092050209205
as2315,gold,3.478615071283096
as2316,going viral pvt. ltd.,3.531
as2317,goin' south,3.5274509803921568
as2318,gogo dino explorers,3.5085653104925054
as2319,gog,3.5046296296296298
as2320,god of lost fantasy,3.552690582959641
as2321,god city da movie,3.5858050847457625
as2322,"go with yoyo! exercise, yoga and mindfulness for kids",3.4934354485776806
as2323,go go babies in car city,3.5971370143149284
as2324,go fast. go north.,3.505643340857788
as2325,go buster tunes by little baby bum,3.489919354838709
as2326,go buster - exciting adventures,3.5365853658536586
as2327,go buster - educational cartoons for kids,3.602880658436214
as2328,go buster - christmas special,3.51931330472103
as2329,go buster - buster and friends,3.4035785288270377
as2330,go buster - baby bus cartoons,3.666326530612245
as2331,go buster - awesome songs,3.503177966101695
as2332,go buster - adventures of buster the bus,3.50104821802935
as2333,glove and boots - goofs and laughs,3.5031380753138075
as2334,gloriavale,3.625
as2335,glitch,3.6252631578947367
as2336,glee,3.5854166666666667
as2337,gleason,3.4127906976744184
as2338,gladiators of rome,3.571134020618557
as2339,girlz,3.5200803212851404
as2340,girls' last tour,3.5346638655462184
as2341,girls in chains,3.544791666666667
as2342,girls in chains,3.4789915966386555
as2343,girlfriends of christmas past,3.510593220338983
as2344,girl/girl scene flashback,3.5526315789473686
as2345,girl/girl scene,3.5504201680672267
as2346,girl who came back,3.5850467289719625
as2347,gina yashere: skinny b*tch,3.556016597510373
as2348,gina yashere: laughing to america,3.480851063829787
as2349,gina brillon: the floor is lava,3.4959100204498976
as2350,gimme danger,3.5535714285714284
as2351,gil mantera's party dream,3.567741935483871
as2352,ghosts on the loose,3.4829424307036247
as2353,ghost town history with ken and brenda gallacher,3.5033259423503327
as2354,ghost team one,3.4701030927835053
as2355,ghost stories,3.588
as2356,ghost of new orleans,3.55360824742268
as2357,ghost inside my child - special,3.555187637969095
as2358,ghost in the graveyard,3.5103950103950106
as2359,ghost hour,3.5217391304347827
as2360,ghawre bairey aaj,3.567164179104477
as2361,ghajinikanth,3.562639821029083
as2362,getting to know you,3.539920159680639
as2363,getting on,3.526030368763557
as2364,getting go: the go doc project,3.5
as2365,get duked!,3.4707865168539325
as2366,get a job,3.550301810865191
as2367,george carlin: you are all diseased,3.486984815618221
as2368,gentle midnight rain black screen 9 hours,3.474040632054176
as2369,gentle evening rain,3.5496828752642706
as2370,generation wealth,3.569114470842333
as2371,generation war,3.571729957805907
as2372,generation aami,3.58
as2373,gecko's wonderful vehicles,3.545090180360721
as2374,gecko's garage vol. 4,3.587053571428572
as2375,gecko's garage vol. 1,3.5357873210633946
as2376,gecko's garage vol 2,3.546808510638298
as2377,"gecko's garage real vehicles volume 2 (trucks, construction and large vehicles)",3.5584016393442623
as2378,"gecko's garage real vehicles volume 1 (cars, ambulance, etc)",3.5
as2379,gecko's garage 3d - vehicle cartoons for kids,3.5773092369477912
as2380,gecko's garage - trucks cartoon for kids,3.542976939203354
as2381,gatling gun,3.555798687089716
as2382,gascoigne,3.5204498977505114
as2383,gary owen: breakin' out the park,3.586813186813187
as2384,gary gulman: in this economy?,3.55168776371308
as2385,gary gulman: boyish man,3.593814432989691
as2386,garfield specials,3.50587084148728
as2387,gardeners' world,3.48997995991984
as2388,garden invaders,3.587982832618026
as2389,gangstars (telugu),3.506342494714588
as2390,gangstars (tamil),3.5836614173228347
as2391,gangstars (hindi),3.534482758620689
as2392,gangsta,3.507056451612903
as2393,gallowwalkers,3.5310679611650486
as2394,gallagher: we need a hero,3.545271629778672
as2395,gallagher: the bookkeeper,3.5720620842572064
as2396,gallagher: that's stupid,3.621380846325167
as2397,gallagher: stuck in the 60s,3.5404564315352696
as2398,gallagher: sledge-o-matic,3.4989775051124745
as2399,gallagher: over your head,3.517467248908297
as2400,gallagher: melon crazy,3.505530973451328
as2401,gallagher: mad as hell,3.546783625730994
as2402,gallagher: an uncensored evening,3.426262626262626
as2403,galaxy kids,3.5166320166320166
as2404,galapagos: realm of giant sharks,3.540511727078892
as2405,gajakesari,3.5344444444444445
as2406,gadget man,3.62133072407045
as2407,g.i. blues,3.6067193675889326
as2408,fury of the fist and the golden fleece,3.4951171875
as2409,funny lesson learn colors with cows and balls for kids colours with animals,3.5692963752665245
as2410,funny animals song and more kids songs - little baby bum,3.6317307692307694
as2411,fungus the bogeyman,3.5751953125
as2412,fundamentally cynical,3.497872340425532
as2413,fun and games with little baby bus,3.485838779956427
as2414,full body every day workouts,3.583682008368201
as2415,fukuyadou honpo –kyoto love story-,3.5636574074074074
as2416,fugget about it,3.4722792607802875
as2417,frontline: trump's showdown,3.4759036144578315
as2418,frontier pony express,3.5661605206073754
as2419,frontier outlaws,3.5617021276595744
as2420,from there to here,3.5686936936936937
as2421,from the vine,3.522678185745141
as2422,friday night dinner,3.5417536534446765
as2423,fresh meat,3.472560975609756
as2424,fresh dressed,3.547
as2425,french biriyani,3.542708333333333
as2426,free ride,3.554766734279919
as2427,free meek,3.574074074074074
as2428,freddie mercury: the ultimate showman,3.5868686868686868
as2429,fraud saiyaan,3.527494908350305
as2430,frank of ireland,3.486081370449679
as2431,frances ferguson,3.474330357142857
as2432,frame 313 - the jfk assassination theories,3.480208333333333
as2433,foxtrot six,3.551362683438155
as2434,four seasons lodge,3.478401727861771
as2435,four more shots please!,3.5638075313807533
as2436,four enchanted sisters,3.5876068376068377
as2437,four deuces,3.5875
as2438,four,3.505040322580645
as2439,foul play,3.5613839285714284
as2440,forte,3.569169960474308
as2441,fort bliss,3.5433467741935485
as2442,forrest shaw: poor decisions,3.507042253521127
as2443,forged in fire,3.5247619047619048
as2444,forever,3.486
as2445,forbidden empire,3.5010351966873707
as2446,for the love of jessee,3.461620469083156
as2447,food safari - fire,3.580971659919028
as2448,focus forward,3.4607218683651806
as2449,flying through time,3.6077586206896552
as2450,flying deuces,3.56776180698152
as2451,fluffy's food adventures,3.5918163672654693
as2452,flowers in the attic,3.5357873210633946
as2453,florence the ambulance and ross the race car - real city heroes (rch),3.534448818897638
as2454,flo and joan: alive on stage,3.530332681017613
as2455,flo and joan alive on stage (4k uhd),3.561122244488978
as2456,flipping san diego,3.465811965811966
as2457,flipping boston,3.4524838012958963
as2458,flip wars,3.5345572354211665
as2459,flint,3.5576923076923075
